lat	lon	title	description	icon	iconSize	iconOffset
45.37088	-75.57075	GC1DGY0	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>GAG12 - Band Together</a><br/>Difficulty: 1.5/5  Terrain: 2.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.4077	-75.71405	GCTGDM	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>BEL CANTO 5</a><br/>Difficulty: 1.0/5  Terrain: 1.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.38903	-75.72618	GC1Y3E8	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>The Experimental</a><br/>Difficulty: 4.0/5  Terrain: 2.0/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.41623	-75.59433	GC1QDM7	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Bear Trap</a><br/>Difficulty: 2.0/5  Terrain: 2.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.43132	-75.6584	GC1YFDG	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>GAG14 - Go and Get Em 14</a><br/>Difficulty: 1.0/5  Terrain: 1.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.42935	-75.67297	GC1HXA1	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>How Great The Empire?</a><br/>Difficulty: 2.5/5  Terrain: 5.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.42338	-75.69158	GC1BRGM	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>McKenzie King Bridge</a><br/>Difficulty: 1.5/5  Terrain: 1.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.4215	-75.60258	GCRH4H	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Woody III</a><br/>Difficulty: 2.5/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.42788	-75.61871	GC117DE	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>SF3 #15: Zephyr064's 400th: Starship Recog</a><br/>Difficulty: 1.5/5  Terrain: 2.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.3208	-75.66503	GCG267	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Canada’s 11th: Chateau Meighen TB Hotel &Emporium</a><br/>Difficulty: 2.0/5  Terrain: 2.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.40837	-75.71485	GC19A2V	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>No. 1334</a><br/>Difficulty: 2.0/5  Terrain: 1.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.3459	-75.5813	GC167GB	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Constants: PI</a><br/>Difficulty: 2.0/5  Terrain: 3.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.3459	-75.5813	GC179VX	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Constants: Apery's</a><br/>Difficulty: 2.0/5  Terrain: 3.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.3459	-75.5813	GC179WA	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Constants: Euler-Mascheroni</a><br/>Difficulty: 2.0/5  Terrain: 2.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.3459	-75.5813	GC179WF	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Constants: Phi, The Golden Ratio</a><br/>Difficulty: 2.0/5  Terrain: 3.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.3459	-75.5813	GC17BZW	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Constants: Theodorus'</a><br/>Difficulty: 2.0/5  Terrain: 3.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.41747	-75.59435	GC7028	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Rusty Bridge Cache</a><br/>Difficulty: 2.0/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.43147	-75.63245	GCTH8Y	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>GAG8 - Swag Bomb 3 - Small Yield</a><br/>Difficulty: 1.0/5  Terrain: 1.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.37173	-75.56837	GC1GYYB	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Constants: e</a><br/>Difficulty: 2.0/5  Terrain: 4.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.37148	-75.56817	GC1GYYE	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Constants: Pythagoras'</a><br/>Difficulty: 2.0/5  Terrain: 4.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.37118	-75.56805	GC1GYY9	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Constants: Catalan's</a><br/>Difficulty: 2.0/5  Terrain: 4.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.4109	-75.71413	GCX1VQ	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Allez les bleus !</a><br/>Difficulty: 1.0/5  Terrain: 1.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.42542	-75.69118	GCH0P2	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Baking Bread</a><br/>Difficulty: 4.0/5  Terrain: 1.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.41597	-75.70868	GC10AM2	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>BP lost in YOW</a><br/>Difficulty: 1.5/5  Terrain: 1.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.43223	-75.62949	GC1JCVY	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>CraZy Bird</a><br/>Difficulty: 1.5/5  Terrain: 1.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.42417	-75.695	GC1QQN7	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>OMAX - Ottawa's Canal (Bridges)</a><br/>Difficulty: 2.5/5  Terrain: 1.5/5</div>	../icons/32x32/letterbox.png	24,24	-12,-12
45.38552	-75.56789	GCV670	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>PGW - Micronaut</a><br/>Difficulty: 2.5/5  Terrain: 2.0/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.37417	-75.5665	GCV0G2	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Sore NADs</a><br/>Difficulty: 2.5/5  Terrain: 2.5/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.40602	-75.57793	GC33C0	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Sam's Turtle</a><br/>Difficulty: 1.0/5  Terrain: 1.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.4256	-75.69321	GC1C1TD	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>PM bagman</a><br/>Difficulty: 2.5/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.41937	-75.5935	GC12D1V	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>What was once Gnomehenge</a><br/>Difficulty: 2.0/5  Terrain: 3.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.4256	-75.69321	GC20AYC	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Supine fibbing PM</a><br/>Difficulty: 2.0/5  Terrain: 1.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.41885	-75.70599	GC11YDC	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Periodic Pentameter</a><br/>Difficulty: 3.0/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.41885	-75.70599	GC1RKP1	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>What's missing?</a><br/>Difficulty: 3.0/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.42503	-75.69495	GCRMYR	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Haunted Ottawa #3: Chateau Laurier</a><br/>Difficulty: 2.0/5  Terrain: 2.5/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.36502	-75.7311	GCQYG9	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>GAG7 - Islands in the Sun</a><br/>Difficulty: 1.5/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.42345	-75.69827	GC19XQC	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>The King Diaries #1 - "What else can I do?"</a><br/>Difficulty: 1.5/5  Terrain: 1.0/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.42763	-75.68875	GCVJ3V	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>GAG8 - Waller By Night</a><br/>Difficulty: 2.5/5  Terrain: 1.0/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.418	-75.70813	GCR36Q	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>The Psalms</a><br/>Difficulty: 1.5/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.40963	-75.71857	GC1ACG9	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Step12</a><br/>Difficulty: 1.5/5  Terrain: 1.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.4209	-75.7043	GC13QZH	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>...And Justice For All</a><br/>Difficulty: 2.0/5  Terrain: 1.5/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.40343	-75.72415	GC1Z9NR	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>International Coin Exchange</a><br/>Difficulty: 1.5/5  Terrain: 1.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.3341	-75.70895	GC1WGV7	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>An Uplifting Cache</a><br/>Difficulty: 1.0/5  Terrain: 1.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.41723	-75.71012	GC4C90	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Urban Microcache #2</a><br/>Difficulty: 2.0/5  Terrain: 1.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.33605	-75.58662	GCP19K	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Keen Eyes - J6 Comm</a><br/>Difficulty: 3.0/5  Terrain: 3.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.41152	-75.58152	GC1YWK5	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>GAG14 - Le Tour de France</a><br/>Difficulty: 2.0/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.40787	-75.57768	GC1JFTA	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Ant</a><br/>Difficulty: 1.5/5  Terrain: 1.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.42408	-75.69912	GCD838	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Wave the Flag</a><br/>Difficulty: 2.5/5  Terrain: 1.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.34425	-75.72082	GC16DY6	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>King Monkey Ruler of All Caches!</a><br/>Difficulty: 1.0/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.41372	-75.71484	GCKCWJ	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>GAGE5 - LFA</a><br/>Difficulty: 1.5/5  Terrain: 1.0/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.41895	-75.7081	GC12V4Q	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Garden of the Provinces</a><br/>Difficulty: 3.0/5  Terrain: 1.0/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.43438	-75.66683	GCTZET	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Analog Concealment</a><br/>Difficulty: 1.5/5  Terrain: 1.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.34965	-75.57287	GC1BRHQ	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Route of All Evil</a><br/>Difficulty: 2.0/5  Terrain: 2.5/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.43502	-75.63458	GC1DF11	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>GAG12 - Red & White Forever</a><br/>Difficulty: 1.5/5  Terrain: 1.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.41963	-75.70785	GC14WMM	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Battlefield</a><br/>Difficulty: 3.0/5  Terrain: 1.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.42482	-75.69904	GC6376	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Flying Saucer Down! (UFO Crash Site)</a><br/>Difficulty: 2.5/5  Terrain: 3.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.42572	-75.69736	GCR2Z5	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Haunted Ottawa #:1 Bytown Museum</a><br/>Difficulty: 2.0/5  Terrain: 1.5/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.4054	-75.57447	GC1H2DE	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Cat's Eye</a><br/>Difficulty: 2.0/5  Terrain: 2.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.42475	-75.6996	GC13CY6	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Faux art</a><br/>Difficulty: 2.5/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.4253	-75.69863	GCBE6B	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Canada's 1st: John A MacDonald</a><br/>Difficulty: 2.0/5  Terrain: 2.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.42083	-75.59161	GCKYKY	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>The Voorhees Cache</a><br/>Difficulty: 3.0/5  Terrain: 2.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.42	-75.70834	GC1MED8	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>OMAX - Oh... Hum?</a><br/>Difficulty: 4.0/5  Terrain: 1.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.42858	-75.60685	GCMRMR	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Woody</a><br/>Difficulty: 3.0/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.31667	-75.66666	GC10TN0	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Amélie I</a><br/>Difficulty: 2.0/5  Terrain: 2.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.32855	-75.59535	GC1RHAV	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Let's go to Leitrim!!!</a><br/>Difficulty: 1.5/5  Terrain: 1.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.41993	-75.7089	GCK32B	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Dominion Archivist (AGD)</a><br/>Difficulty: 1.5/5  Terrain: 1.0/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.42525	-75.7	GCG4QC	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>COLOURFUL</a><br/>Difficulty: 2.0/5  Terrain: 2.0/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.36833	-75.56333	GCYKHG	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>B1 - Miss</a><br/>Difficulty: 2.0/5  Terrain: 3.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.43138	-75.61348	GC1RKJZ	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Now, That's Entertainment!</a><br/>Difficulty: 1.5/5  Terrain: 2.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.43543	-75.63094	GC1QR71	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Jimmie Johnson's Tour Box</a><br/>Difficulty: 1.5/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.40758	-75.57508	GC1JFVP	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Cosmic Pearls</a><br/>Difficulty: 1.5/5  Terrain: 1.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.41785	-75.71227	GC1TDAP	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Aqua Duck Tape</a><br/>Difficulty: 2.0/5  Terrain: 2.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.38867	-75.73458	GCZ5P0	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Apology Cache</a><br/>Difficulty: 1.0/5  Terrain: 1.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.42642	-75.69875	GC1MEA4	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Welcome To Ottawa</a><br/>Difficulty: 3.0/5  Terrain: 1.5/5</div>	../icons/32x32/letterbox.png	24,24	-12,-12
45.42702	-75.60087	GCHQ3T	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>On The Road Again (with Don and Lars)</a><br/>Difficulty: 2.5/5  Terrain: 1.5/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.41977	-75.71048	GC1R1JK	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>An Ode To Brian</a><br/>Difficulty: 4.0/5  Terrain: 1.5/5</div>	../icons/32x32/letterbox.png	24,24	-12,-12
45.33708	-75.7168	GC16DR4	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Monkeys Take Over The World-Mary</a><br/>Difficulty: 1.0/5  Terrain: 1.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.43398	-75.67764	GC1FTHM	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Produce the Cache</a><br/>Difficulty: 2.0/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.42665	-75.69877	GC1TKMW	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Rideau Canal</a><br/>Difficulty: 2.5/5  Terrain: 2.5/5</div>	../icons/32x32/earth.png	24,24	-12,-12
45.40417	-75.57142	GC1ZEYC	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>GAG14 - GPC14 Dedicated AMIAT</a><br/>Difficulty: 3.0/5  Terrain: 2.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.41647	-75.71571	GC1G62F	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Izzle</a><br/>Difficulty: 2.5/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.36897	-75.56126	GCJR33	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>MAXIMUM SURPRISE</a><br/>Difficulty: 4.0/5  Terrain: 3.0/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.43747	-75.63615	GC19B4B	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Have you got the right nuts?</a><br/>Difficulty: 1.5/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.31544	-75.62906	GC22KAC	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>SD-Gilligan's Treasure Island</a><br/>Difficulty: 1.0/5  Terrain: 2.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.42103	-75.71053	GC125WW	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>GAG10 - The Gnome's Burrow</a><br/>Difficulty: 1.5/5  Terrain: 3.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.42262	-75.59048	GC1BW42	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Not for Whiners’</a><br/>Difficulty: 4.0/5  Terrain: 3.5/5</div>	../icons/32x32/multi.png	24,24	-12,-12
45.31583	-75.67445	GCX1TY	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Pirate of the Nowhere Land</a><br/>Difficulty: 3.0/5  Terrain: 2.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.43108	-75.69221	GCK9G0	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Byward Booty</a><br/>Difficulty: 1.0/5  Terrain: 1.0/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.42558	-75.70413	GC21NX8	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Google Maps Street View - Ottawa/Gatineau</a><br/>Difficulty: 2.0/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.38778	-75.73724	GC1FRVV	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Diamond in the Rough</a><br/>Difficulty: 2.0/5  Terrain: 1.5/5</div>	../icons/32x32/traditional.png	24,24	-12,-12
45.42417	-75.70685	GCKPBW	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>The Running Man</a><br/>Difficulty: 2.5/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.42925	-75.69685	GC1EAM0	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Inspector Clue-seau</a><br/>Difficulty: 1.5/5  Terrain: 2.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.35618	-75.73428	GC19HDY	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Hurry! ... Hurry! ... Harder!!</a><br/>Difficulty: 2.0/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.43305	-75.61115	GC160DR	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Let’s Gel!</a><br/>Difficulty: 2.0/5  Terrain: 1.5/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.33752	-75.7203	GCQXGC	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>GAG7 - Rally Cache</a><br/>Difficulty: 2.0/5  Terrain: 1.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
45.33333	-75.58334	GC1K0W2	<div style='border: 1px dashed black; font: 10pt Arial'><a href="javascript:doSomething()>Finding Digits</a><br/>Difficulty: 3.0/5  Terrain: 2.0/5</div>	../icons/32x32/unknown.png	24,24	-12,-12
